"shock","omega","sigma_q","sigma_t","phi","eta","convergio","Variable","Cambio_Pct","Impacto_PIB_Pct","parametro_var","valor_var"
"pit",1.5,2,1.75,0.1,0.5,TRUE,"VAT",-0.9648,-0.0832,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TPROD",-1.1131,-0.0164,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TARANCEL",-0.9129,-0.005,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAV",-1.1104,-0.0364,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAVf",-0.9681,-0.1811,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAVg",1.4913,0.0331,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"INC",-1.1104,-0.7694,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"BTINC",-0.8514,-0.6053,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"INGG",-0.1085,-0.0241,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_1",-0.0866,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_2",-0.0995,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_3",-0.084,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"pk",-0.94,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"exr",-0.7461,NA,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj",-0.1675,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_h",-0.2469,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_f",-0.1752,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"U",-0.5271,-0.0455,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.0565,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.3942,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.778,0,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_1",-0.863,-0.0173,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_2",-0.9905,-0.1028,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_3",-0.8365,-0.2362,"sigma_t",1.75
"pit",1.5,2,1.75,0.1,0.5,TRUE,"PIB_real",-0.389385748105231,NA,"sigma_t",1.75
"pit",1.5,2,2.375,0.1,0.5,TRUE,"Tax",0.0808,0.0147,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"FIRMTAX",-0.9374,-0.0446,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"PITAX",9.063,0.1641,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"VAT",-0.9659,-0.0833,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TPROD",-1.1119,-0.0164,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TARANCEL",-0.9171,-0.005,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAV",-1.1108,-0.0364,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAVf",-0.966,-0.1807,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAVg",1.4904,0.0331,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"INC",-1.1108,-0.7697,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"BTINC",-0.8518,-0.6056,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"INGG",-0.108,-0.024,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_1",-0.0871,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_2",-0.0997,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_3",-0.0841,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"pk",-0.9374,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"exr",-0.7422,NA,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj",-0.1673,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_h",-0.2478,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_f",-0.1748,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"U",-0.529,-0.0457,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.1005,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.4185,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.7943,0,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_1",-0.8672,-0.0174,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_2",-0.9928,-0.103,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_3",-0.838,-0.2367,"sigma_t",2.375
"pit",1.5,2,2.375,0.1,0.5,TRUE,"PIB_real",-0.390436758733037,NA,"sigma_t",2.375
"pit",1.5,2,3,0.1,0.5,TRUE,"Tax",0.0809,0.0147,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"FIRMTAX",-0.9348,-0.0445,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"PITAX",9.0627,0.1641,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"VAT",-0.9672,-0.0834,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TPROD",-1.1104,-0.0164,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TARANCEL",-0.9207,-0.005,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAV",-1.1111,-0.0364,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAVf",-0.9639,-0.1803,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAVg",1.4896,0.0331,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"INC",-1.1111,-0.7699,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"BTINC",-0.8521,-0.6058,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"INGG",-0.1075,-0.0239,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_1",-0.0875,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_2",-0.0999,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_3",-0.0843,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"pk",-0.9348,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"exr",-0.7388,NA,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"inv_adj",-0.1672,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_h",-0.2487,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_f",-0.1744,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"U",-0.5308,-0.0458,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_1",9.1443,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_2",10.44,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_3",8.8087,0,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_1",-0.8714,-0.0175,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_2",-0.9948,-0.1032,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_3",-0.8394,-0.2371,"sigma_t",3
"pit",1.5,2,3,0.1,0.5,TRUE,"PIB_real",-0.391413241966698,NA,"sigma_t",3
"fit",1.5,2,0.5,0.1,0.5,TRUE,"Tax",-0.3952,-0.0719,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"FIRMTAX",-2.0849,-0.0993,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"PITAX",0.1912,0.0035,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"VAT",0.2252,0.0194,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TPROD",0.2223,0.0033,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TARANCEL",0.2244,0.0012,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAV",0.1912,0.0063,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAVf",0.7773,0.1454,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAVg",-2.7013,-0.06,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"INC",0.1912,0.1324,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"BTINC",0.1912,0.1359,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"INGG",-0.2873,-0.0639,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_1",0.0222,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_2",0.0231,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"w__Trabajo_3",0.0194,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"pk",0.1974,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"exr",0.1514,NA,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj",0.2511,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_h",0.03,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"inv_adj_f",0.3221,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"U",0.0738,0.0064,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_1",-2.3318,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_2",-2.428,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"u_rate__Trabajo_3",-2.0411,0,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_1",0.2222,0.0045,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_2",0.2314,0.024,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"LD__Trabajo_3",0.1945,0.0549,"sigma_t",0.5
"fit",1.5,2,0.5,0.1,0.5,TRUE,"PIB_real",0.0998990397532706,NA,"sigma_t",0.5
"fit",1.5,2,1.125,0.1,0.5,TRUE,"Tax",-0.3684,-0.067,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"FIRMTAX",-2.0498,-0.0976,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"PITAX",0.2103,0.0038,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"VAT",0.2528,0.0218,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TPROD",0.2479,0.0037,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TARANCEL",0.2449,0.0013,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAV",0.2103,0.0069,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAVf",0.8106,0.1517,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAVg",-2.7308,-0.0606,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"INC",0.2103,0.1457,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"BTINC",0.2103,0.1495,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"INGG",-0.2591,-0.0576,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_1",0.024,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_2",0.0254,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"w__Trabajo_3",0.0204,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"pk",0.2332,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"exr",0.183,NA,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj",0.2548,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_h",0.0282,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"inv_adj_f",0.3273,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"U",0.0652,0.0056,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_1",-2.5183,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_2",-2.6653,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"u_rate__Trabajo_3",-2.1384,0,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_1",0.24,0.0048,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_2",0.254,0.0264,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"LD__Trabajo_3",0.2038,0.0576,"sigma_t",1.125
"fit",1.5,2,1.125,0.1,0.5,TRUE,"PIB_real",0.0975411244120705,NA,"sigma_t",1.125
"fit",1.5,2,1.75,0.1,0.5,TRUE,"Tax",-0.3684,-0.067,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"FIRMTAX",-2.0505,-0.0977,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"PITAX",0.2104,0.0038,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"VAT",0.2531,0.0218,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TPROD",0.2474,0.0036,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TARANCEL",0.2457,0.0013,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAV",0.2104,0.0069,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAVf",0.81,0.1516,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAVg",-2.7306,-0.0606,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"INC",0.2104,0.1458,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"BTINC",0.2104,0.1496,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"INGG",-0.2593,-0.0577,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_1",0.0241,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_2",0.0254,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"w__Trabajo_3",0.0204,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"pk",0.2326,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"exr",0.1823,NA,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj",0.2548,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_h",0.0284,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"inv_adj_f",0.3272,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"U",0.0656,0.0057,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_1",-2.5294,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_2",-2.6703,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"u_rate__Trabajo_3",-2.1417,0,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_1",0.241,0.0048,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_2",0.2545,0.0264,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"LD__Trabajo_3",0.2041,0.0576,"sigma_t",1.75
"fit",1.5,2,1.75,0.1,0.5,TRUE,"PIB_real",0.0977747507476368,NA,"sigma_t",1.75
"fit",1.5,2,2.375,0.1,0.5,TRUE,"Tax",-0.3684,-0.067,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"FIRMTAX",-2.0512,-0.0977,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"PITAX",0.2104,0.0038,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"VAT",0.2534,0.0219,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TPROD",0.247,0.0036,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TARANCEL",0.2464,0.0013,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAV",0.2104,0.0069,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAVf",0.8094,0.1514,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAVg",-2.7304,-0.0606,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"INC",0.2104,0.1458,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"BTINC",0.2104,0.1496,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"INGG",-0.2594,-0.0577,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_1",0.0242,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_2",0.0255,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"w__Trabajo_3",0.0204,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"pk",0.2319,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"exr",0.1816,NA,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj",0.2547,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_h",0.0286,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"inv_adj_f",0.3271,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"U",0.066,0.0057,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_1",-2.5404,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_2",-2.6748,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"u_rate__Trabajo_3",-2.1448,0,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_1",0.2421,0.0049,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_2",0.2549,0.0264,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"LD__Trabajo_3",0.2044,0.0577,"sigma_t",2.375
"fit",1.5,2,2.375,0.1,0.5,TRUE,"PIB_real",0.0979978674381821,NA,"sigma_t",2.375
"fit",1.5,2,3,0.1,0.5,TRUE,"Tax",-0.3685,-0.067,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"FIRMTAX",-2.0518,-0.0977,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"PITAX",0.2104,0.0038,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"VAT",0.2538,0.0219,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TPROD",0.2465,0.0036,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TESP",0,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TARANCEL",0.2471,0.0014,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAV",0.2104,0.0069,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAVf",0.8089,0.1513,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAVg",-2.7302,-0.0606,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TOTAL_SAV",NA,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"SAVext",0,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"TRGOV",0,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"INC",0.2104,0.1458,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"BTINC",0.2104,0.1496,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"INGG",-0.2595,-0.0577,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_1",0.0243,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_2",0.0255,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"w__Trabajo_3",0.0204,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"pk",0.2312,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"exr",0.181,NA,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"inv_adj",0.2547,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_h",0.0288,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"inv_adj_f",0.3271,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"U",0.0664,0.0057,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_1",-2.5513,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_2",-2.6791,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"u_rate__Trabajo_3",-2.1477,0,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_1",0.2431,0.0049,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_2",0.2553,0.0265,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"LD__Trabajo_3",0.2047,0.0578,"sigma_t",3
"fit",1.5,2,3,0.1,0.5,TRUE,"PIB_real",0.0982142397118801,NA,"sigma_t",3
"iva",1.5,2,1.5,0.05,0.5,TRUE,"Tax",0.0319,0.0058,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"FIRMTAX",-0.4833,-0.023,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"PITAX",-0.4338,-0.0079,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"VAT",0.5498,0.0474,"phi",0.05
"iva",1.5,2,1.5,0.05,0.5,TRUE,"TPROD",-0.5439,-0.008,"phi",0.05
